thsRuns,alphaRuns,lambdas,dilsRuns,run,deltas
0.001,0.13705643254016497,0.19999999999999996,0.921152,7,5.000000000000001
0.001,0.017023982254029874,0.19999999999999996,0.921152,8,5.000000000000001
0.001,0.08806914820141377,0.19999999999999996,0.921152,9,5.000000000000001
0.001,0.10847920448382918,0.19999999999999996,0.921152,10,5.000000000000001
0.001,0.13359778860698618,0.19999999999999996,0.921152,11,5.000000000000001
0.001,0.0862450994714761,0.19999999999999996,0.921152,12,5.000000000000001
0.001,0.10165045287729374,0.19999999999999996,0.921152,13,5.000000000000001
0.001,0.0890985567041315,0.19999999999999996,0.921152,14,5.000000000000001
0.001,0.032879587981472766,0.19999999999999996,0.921152,15,5.000000000000001
0.001,0.09607366773125012,0.19999999999999996,0.921152,16,5.000000000000001
0.001,0.09890544571458275,0.19999999999999996,0.921152,17,5.000000000000001
0.001,0.015355304269736504,0.19999999999999996,0.921152,18,5.000000000000001
0.001,0.11274755684772314,0.19999999999999996,0.921152,19,5.000000000000001
0.001,0.250835094405807,0.19999999999999996,0.921152,20,5.000000000000001
0.001,0.021057822018380745,0.19999999999999996,0.921152,21,5.000000000000001
0.001,0.17997525254440064,0.19999999999999996,0.921152,22,5.000000000000001
0.001,0.12060297967014426,0.19999999999999996,0.921152,23,5.000000000000001
0.001,0.0533448246278434,0.19999999999999996,0.921152,24,5.000000000000001
0.001,0.02771300352534243,0.19999999999999996,0.921152,25,5.000000000000001
0.001,0.033188021040264665,0.19999999999999996,0.921152,26,5.000000000000001
0.001,0.10062826986893497,0.19999999999999996,0.921152,27,5.000000000000001
0.001,0.11370581600245767,0.19999999999999996,0.921152,28,5.000000000000001
0.001,0.13125476332185343,0.19999999999999996,0.921152,29,5.000000000000001
0.001,0.12826630312446818,0.19999999999999996,0.921152,30,5.000000000000001
0.001,0.18535810479322049,0.19999999999999996,0.921152,31,5.000000000000001
0.001,-0.009783908866808244,0.19999999999999996,0.921152,32,5.000000000000001
0.001,0.06283298178236568,0.19999999999999996,0.921152,33,5.000000000000001
0.001,0.12076423189533701,0.19999999999999996,0.921152,34,5.000000000000001
0.001,0.06919804142170266,0.19999999999999996,0.921152,35,5.000000000000001
0.001,0.10509553190088457,0.19999999999999996,0.921152,36,5.000000000000001
0.001,0.09850323207097844,0.19999999999999996,0.921152,37,5.000000000000001
0.001,0.12790324337262257,0.19999999999999996,0.921152,38,5.000000000000001
0.001,0.007187678698018507,0.19999999999999996,0.921152,39,5.000000000000001
0.001,0.0333828155193073,0.20999999999999996,0.92963,0,4.761904761904763
0.001,0.02996801399700072,0.20999999999999996,0.92963,1,4.761904761904763
0.001,0.039636669087895586,0.20999999999999996,0.92963,2,4.761904761904763
0.001,0.01061070153991922,0.20999999999999996,0.92963,3,4.761904761904763
0.001,0.0739523984367886,0.20999999999999996,0.92963,4,4.761904761904763
0.001,0.03494689136515665,0.20999999999999996,0.92963,5,4.761904761904763
0.001,0.06554084345490027,0.20999999999999996,0.92963,6,4.761904761904763
0.001,0.061901968911796,0.20999999999999996,0.92963,7,4.761904761904763
0.001,0.013358833368188494,0.20999999999999996,0.92963,8,4.761904761904763
0.001,0.035777400166473294,0.20999999999999996,0.92963,9,4.761904761904763
0.001,0.02109245208446097,0.20999999999999996,0.92963,10,4.761904761904763
0.001,0.05245491176627768,0.20999999999999996,0.92963,11,4.761904761904763
0.001,0.015419346796572697,0.20999999999999996,0.92963,12,4.761904761904763
0.001,0.08012959591050453,0.20999999999999996,0.92963,13,4.761904761904763
0.001,0.06643167720736438,0.20999999999999996,0.92963,14,4.761904761904763
0.001,0.05323274531225055,0.20999999999999996,0.92963,15,4.761904761904763
0.001,0.03808657054651954,0.20999999999999996,0.92963,16,4.761904761904763
0.001,0.04874941647813329,0.20999999999999996,0.92963,17,4.761904761904763
0.001,0.04593935233271537,0.20999999999999996,0.92963,18,4.761904761904763
0.001,0.06111925043160901,0.20999999999999996,0.92963,19,4.761904761904763
0.001,0.027693440650034956,0.20999999999999996,0.92963,20,4.761904761904763
0.001,0.07927923027915115,0.20999999999999996,0.92963,21,4.761904761904763
0.001,0.051921630408630765,0.20999999999999996,0.92963,22,4.761904761904763
0.001,0.10457873823420527,0.20999999999999996,0.92963,23,4.761904761904763
0.001,0.08947343537078016,0.20999999999999996,0.92963,24,4.761904761904763
0.001,0.02849857123526426,0.20999999999999996,0.92963,25,4.761904761904763
0.001,0.06639854254053737,0.20999999999999996,0.92963,26,4.761904761904763
0.001,-0.02059566932217416,0.20999999999999996,0.92963,27,4.761904761904763
0.001,0.09202411153564446,0.20999999999999996,0.92963,28,4.761904761904763
0.001,0.04225095317544926,0.20999999999999996,0.92963,29,4.761904761904763
0.001,0.06485951122759517,0.20999999999999996,0.92963,30,4.761904761904763
0.001,0.057013573456588196,0.20999999999999996,0.92963,31,4.761904761904763
0.001,0.10232970658560159,0.20999999999999996,0.92963,32,4.761904761904763
0.001,0.022100099999661477,0.20999999999999996,0.92963,33,4.761904761904763
0.001,0.07365365879367591,0.20999999999999996,0.92963,34,4.761904761904763
0.001,0.03209654910627825,0.20999999999999996,0.92963,35,4.761904761904763
0.001,-0.0011963129593573485,0.20999999999999996,0.92963,36,4.761904761904763
0.001,0.007980288594979602,0.20999999999999996,0.92963,37,4.761904761904763
0.001,0.06581100329052886,0.20999999999999996,0.92963,38,4.761904761904763
0.001,0.035361146284997265,0.20999999999999996,0.92963,39,4.761904761904763
0.001,0.08104361343633332,0.21999999999999995,0.937002,0,4.545454545454547
0.001,0.0035705572048960327,0.21999999999999995,0.937002,1,4.545454545454547
0.001,0.01995703038036506,0.21999999999999995,0.937002,2,4.545454545454547
0.001,0.11581409234140813,0.21999999999999995,0.937002,3,4.545454545454547
0.001,0.026385163642480978,0.21999999999999995,0.937002,4,4.545454545454547
0.001,0.072068910688558,0.21999999999999995,0.937002,5,4.545454545454547
0.001,-0.013720817268855545,0.21999999999999995,0.937002,6,4.545454545454547
0.001,-0.00191308221996761,0.21999999999999995,0.937002,7,4.545454545454547
0.001,0.06391635508779399,0.21999999999999995,0.937002,8,4.545454545454547
0.001,-0.009040588530352667,0.21999999999999995,0.937002,9,4.545454545454547
0.001,0.012409263522706632,0.21999999999999995,0.937002,10,4.545454545454547
0.001,0.019263398219304173,0.21999999999999995,0.937002,11,4.545454545454547
0.001,-0.0037373748138505095,0.21999999999999995,0.937002,12,4.545454545454547
0.001,0.02347919542992176,0.21999999999999995,0.937002,13,4.545454545454547
0.001,0.04823645872932253,0.21999999999999995,0.937002,14,4.545454545454547
0.001,0.035589758388817505,0.21999999999999995,0.937002,15,4.545454545454547
0.001,0.03061416158941363,0.21999999999999995,0.937002,16,4.545454545454547
0.001,0.021113441660327026,0.21999999999999995,0.937002,17,4.545454545454547
0.001,0.09039283192580727,0.21999999999999995,0.937002,18,4.545454545454547
0.001,0.004014767101359729,0.21999999999999995,0.937002,19,4.545454545454547
0.001,-0.02859700748949584,0.21999999999999995,0.937002,20,4.545454545454547
0.001,0.07525887167209791,0.21999999999999995,0.937002,21,4.545454545454547
0.001,0.022745553243088246,0.21999999999999995,0.937002,22,4.545454545454547
0.001,0.028668086260683512,0.21999999999999995,0.937002,23,4.545454545454547
0.001,0.010516632384991079,0.21999999999999995,0.937002,24,4.545454545454547
0.001,-0.005581489243539184,0.21999999999999995,0.937002,25,4.545454545454547
0.001,0.052774437779844426,0.21999999999999995,0.937002,26,4.545454545454547
0.001,0.005152632077799368,0.21999999999999995,0.937002,27,4.545454545454547
0.001,0.03687287656530189,0.21999999999999995,0.937002,28,4.545454545454547
0.001,0.014932962321577203,0.21999999999999995,0.937002,29,4.545454545454547
0.001,0.017808160662967087,0.21999999999999995,0.937002,30,4.545454545454547
0.001,-0.004524575015637522,0.21999999999999995,0.937002,31,4.545454545454547
0.001,0.05639615231215317,0.21999999999999995,0.937002,32,4.545454545454547
0.001,0.028347067639217904,0.21999999999999995,0.937002,33,4.545454545454547
0.001,0.07079501358229359,0.21999999999999995,0.937002,34,4.545454545454547
0.001,0.03277735166688828,0.21999999999999995,0.937002,35,4.545454545454547
0.001,0.009817083010013411,0.21999999999999995,0.937002,36,4.545454545454547
0.001,0.025426476271757897,0.21999999999999995,0.937002,37,4.545454545454547
0.001,0.02731095452945892,0.21999999999999995,0.937002,38,4.545454545454547
0.001,0.008517072567403028,0.21999999999999995,0.937002,39,4.545454545454547
0.001,0.006444979837913228,0.22999999999999995,0.9437,0,4.347826086956522
0.001,0.0456616677697107,0.22999999999999995,0.9437,1,4.347826086956522
0.001,0.007777412693464519,0.22999999999999995,0.9437,2,4.347826086956522
0.001,0.09533024289076161,0.22999999999999995,0.9437,3,4.347826086956522
0.001,0.008645251894431605,0.22999999999999995,0.9437,4,4.347826086956522
0.001,-0.014995197992652143,0.22999999999999995,0.9437,5,4.347826086956522
0.001,0.029750802890590983,0.22999999999999995,0.9437,6,4.347826086956522
0.001,-0.0328313910586322,0.22999999999999995,0.9437,7,4.347826086956522
0.001,0.015731150164730284,0.22999999999999995,0.9437,8,4.347826086956522
0.001,0.003984200017979556,0.22999999999999995,0.9437,9,4.347826086956522
0.001,0.025112886160390147,0.22999999999999995,0.9437,10,4.347826086956522
0.001,0.010234371586602009,0.22999999999999995,0.9437,11,4.347826086956522
0.001,0.011191249026701905,0.22999999999999995,0.9437,12,4.347826086956522
0.001,0.00825873578900066,0.22999999999999995,0.9437,13,4.347826086956522
0.001,0.06536864622489053,0.22999999999999995,0.9437,14,4.347826086956522
0.001,-0.0029894877690043037,0.22999999999999995,0.9437,15,4.347826086956522
0.001,-0.0035780193598971555,0.22999999999999995,0.9437,16,4.347826086956522
0.001,0.09969401132695671,0.22999999999999995,0.9437,17,4.347826086956522
0.001,0.04768908860574783,0.22999999999999995,0.9437,18,4.347826086956522
0.001,0.051607148014958665,0.22999999999999995,0.9437,19,4.347826086956522
0.001,0.003782067065682848,0.22999999999999995,0.9437,20,4.347826086956522
0.001,0.023819862729411834,0.22999999999999995,0.9437,21,4.347826086956522
0.001,0.00651258120947662,0.22999999999999995,0.9437,22,4.347826086956522
0.001,0.0017958384608500466,0.22999999999999995,0.9437,23,4.347826086956522
0.001,0.023897375389063336,0.22999999999999995,0.9437,24,4.347826086956522
0.001,0.08590317429140415,0.22999999999999995,0.9437,25,4.347826086956522
0.001,0.019003670766186878,0.22999999999999995,0.9437,26,4.347826086956522
0.001,0.0003319999084027414,0.22999999999999995,0.9437,27,4.347826086956522
0.001,0.06623565815058403,0.22999999999999995,0.9437,28,4.347826086956522
0.001,0.034957553915254264,0.22999999999999995,0.9437,29,4.347826086956522
0.001,0.07556498253323753,0.22999999999999995,0.9437,30,4.347826086956522
0.001,0.07707757455782996,0.22999999999999995,0.9437,31,4.347826086956522
0.001,0.08148123740573038,0.22999999999999995,0.9437,32,4.347826086956522
0.001,0.007907131322773098,0.22999999999999995,0.9437,33,4.347826086956522
0.001,-0.0014267170008027685,0.22999999999999995,0.9437,34,4.347826086956522
0.001,-0.00021447200252952547,0.22999999999999995,0.9437,35,4.347826086956522
0.001,0.007294469248098595,0.22999999999999995,0.9437,36,4.347826086956522
0.001,-0.015354685783727784,0.22999999999999995,0.9437,37,4.347826086956522
0.001,0.03202867938321449,0.22999999999999995,0.9437,38,4.347826086956522
0.001,0.03723695781627939,0.22999999999999995,0.9437,39,4.347826086956522
0.001,0.03437351690841681,0.23999999999999994,0.948848,0,4.166666666666668
0.001,0.02130397481570806,0.23999999999999994,0.948848,1,4.166666666666668
0.001,0.03176485652422674,0.23999999999999994,0.948848,2,4.166666666666668
0.001,0.042427662566879354,0.23999999999999994,0.948848,3,4.166666666666668
0.001,-0.0013991983249613815,0.23999999999999994,0.948848,4,4.166666666666668
0.001,0.046351491844097925,0.23999999999999994,0.948848,5,4.166666666666668
0.001,0.00974973028962911,0.23999999999999994,0.948848,6,4.166666666666668
0.001,-0.009135690926762974,0.23999999999999994,0.948848,7,4.166666666666668
0.001,0.022349014038949178,0.23999999999999994,0.948848,8,4.166666666666668
0.001,0.0370381789885237,0.23999999999999994,0.948848,9,4.166666666666668
0.001,0.04205680942636905,0.23999999999999994,0.948848,10,4.166666666666668
0.001,0.018390236188699893,0.23999999999999994,0.948848,11,4.166666666666668
0.001,0.040982586090100984,0.23999999999999994,0.948848,12,4.166666666666668
0.001,0.02766659718711284,0.23999999999999994,0.948848,13,4.166666666666668
0.001,0.006673149333045941,0.23999999999999994,0.948848,14,4.166666666666668
0.001,0.014835464757726013,0.23999999999999994,0.948848,15,4.166666666666668
0.001,0.023071581400816138,0.23999999999999994,0.948848,16,4.166666666666668
0.001,-0.0019812177468531145,0.23999999999999994,0.948848,17,4.166666666666668
0.001,0.007143314157799119,0.23999999999999994,0.948848,18,4.166666666666668
0.001,0.004853162830861818,0.23999999999999994,0.948848,19,4.166666666666668
0.001,0.013650681369786533,0.23999999999999994,0.948848,20,4.166666666666668
0.001,-0.022541162149182725,0.23999999999999994,0.948848,21,4.166666666666668
0.001,-0.0003135744282754538,0.23999999999999994,0.948848,22,4.166666666666668
0.001,0.003446768938089373,0.23999999999999994,0.948848,23,4.166666666666668
0.001,-0.02033394890670756,0.23999999999999994,0.948848,24,4.166666666666668
0.001,0.01902702900375286,0.23999999999999994,0.948848,25,4.166666666666668
0.001,-0.0016675415566759708,0.23999999999999994,0.948848,26,4.166666666666668
0.001,0.00020318704284119637,0.23999999999999994,0.948848,27,4.166666666666668
0.001,-0.008189565037560853,0.23999999999999994,0.948848,28,4.166666666666668
0.001,0.07908458668321547,0.23999999999999994,0.948848,29,4.166666666666668
0.001,-0.017511530821713084,0.23999999999999994,0.948848,30,4.166666666666668
0.001,0.03125394736631237,0.23999999999999994,0.948848,31,4.166666666666668
0.001,0.011144848730391732,0.23999999999999994,0.948848,32,4.166666666666668
0.001,0.017781669033649833,0.23999999999999994,0.948848,33,4.166666666666668
0.001,0.009242904402332774,0.23999999999999994,0.948848,34,4.166666666666668
0.001,-0.011736568243443352,0.23999999999999994,0.948848,35,4.166666666666668
0.001,0.0008590812209194332,0.23999999999999994,0.948848,36,4.166666666666668
0.001,-0.004128399051710363,0.23999999999999994,0.948848,37,4.166666666666668
0.001,0.007859361786492769,0.23999999999999994,0.948848,38,4.166666666666668
0.001,0.05362121149255891,0.23999999999999994,0.948848,39,4.166666666666668
0.001,0.007092448228965098,0.24999999999999992,0.9539,0,4.000000000000002
0.001,-0.018135293674830633,0.24999999999999992,0.9539,1,4.000000000000002
0.001,0.006598679928513762,0.24999999999999992,0.9539,2,4.000000000000002
0.001,0.027918556327938326,0.24999999999999992,0.9539,3,4.000000000000002
0.001,-0.010706402679302562,0.24999999999999992,0.9539,4,4.000000000000002
0.001,-0.007578334690666821,0.24999999999999992,0.9539,5,4.000000000000002
0.001,0.028800123549709733,0.24999999999999992,0.9539,6,4.000000000000002
0.001,-0.010247278603779497,0.24999999999999992,0.9539,7,4.000000000000002
0.001,0.010011885409332344,0.24999999999999992,0.9539,8,4.000000000000002
0.001,0.0049027654398732246,0.24999999999999992,0.9539,9,4.000000000000002
0.001,0.009805215546956736,0.24999999999999992,0.9539,10,4.000000000000002
0.001,0.05262331404655818,0.24999999999999992,0.9539,11,4.000000000000002
0.001,-0.03154078301640929,0.24999999999999992,0.9539,12,4.000000000000002
0.001,0.023957674805870015,0.24999999999999992,0.9539,13,4.000000000000002
0.001,-0.0023679869426650874,0.24999999999999992,0.9539,14,4.000000000000002
0.001,0.024824447514244424,0.24999999999999992,0.9539,15,4.000000000000002
0.001,0.01331007081187352,0.24999999999999992,0.9539,16,4.000000000000002
0.001,-0.000969861691748175,0.24999999999999992,0.9539,17,4.000000000000002
0.001,0.003385636531284264,0.24999999999999992,0.9539,18,4.000000000000002
0.001,0.02229154570803482,0.24999999999999992,0.9539,19,4.000000000000002
0.001,0.04395053557414841,0.24999999999999992,0.9539,20,4.000000000000002
0.001,0.018255118090983458,0.24999999999999992,0.9539,21,4.000000000000002
0.001,0.001822567319222923,0.24999999999999992,0.9539,22,4.000000000000002
0.001,-0.03278512806127451,0.24999999999999992,0.9539,23,4.000000000000002
0.001,0.05555954450991113,0.24999999999999992,0.9539,24,4.000000000000002
0.001,0.0036560009067782007,0.24999999999999992,0.9539,25,4.000000000000002
0.001,0.023270077860624766,0.24999999999999992,0.9539,26,4.000000000000002
0.001,0.02453699379661961,0.24999999999999992,0.9539,27,4.000000000000002
0.001,-0.0074883975489622445,0.24999999999999992,0.9539,28,4.000000000000002
0.001,-0.0051670616425500415,0.24999999999999992,0.9539,29,4.000000000000002
0.001,0.06272728799567984,0.24999999999999992,0.9539,30,4.000000000000002
0.001,0.022155129767237908,0.24999999999999992,0.9539,31,4.000000000000002
0.001,0.02142659300883895,0.24999999999999992,0.9539,32,4.000000000000002
0.001,-0.0027519307032842777,0.24999999999999992,0.9539,33,4.000000000000002
0.001,0.023868298468492366,0.24999999999999992,0.9539,34,4.000000000000002
0.001,0.03642420090434853,0.24999999999999992,0.9539,35,4.000000000000002
0.001,0.014768626133902493,0.24999999999999992,0.9539,36,4.000000000000002
0.001,0.005006031233195991,0.24999999999999992,0.9539,37,4.000000000000002
0.001,0.03676157966399557,0.24999999999999992,0.9539,38,4.000000000000002
0.001,0.025906875743108015,0.24999999999999992,0.9539,39,4.000000000000002
0.001,0.017459311716751413,0.2599999999999999,0.958222,0,3.8461538461538476
0.001,0.01303116236969154,0.2599999999999999,0.958222,1,3.8461538461538476
0.001,-0.01088816988792285,0.2599999999999999,0.958222,2,3.8461538461538476
0.001,-0.025738903216208975,0.2599999999999999,0.958222,3,3.8461538461538476
